source_portal,city_slug,operation,page_number,listing_id,listing_key,listing_url,contact_url,card_title,detail_title,product_name,listing_type,advertiser_type,price_eur,price_per_m2_eur,area_m2,bathroom_count,tag_list,description_short,description_full,breadcrumb_zone,breadcrumb_path,address_text,geocode_query,geocode_status,coord_source,coord_precision,geocode_display_name,lat_wgs84,lon_wgs84,h3_cell,h3_resolution,section_key,district_code,district_name,barrio_code,barrio_name,published_at,modified_at,detail_fetch_status
locales.es,madrid,venta,10,66660,venta:66660,https://www.locales.es/madrid/venta/local66660?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/66660,"Local comercial en Venta en Calle del Duque de Medinaceli, Cortes, Madrid","Local comercial en venta con 974m² en Madrid, en la zona de Cortes, Calle del Duque de Medinaceli",Local comercial,local_comercial,De inmobiliaria,3250000.0,3336.8,974.0,,Almacén | Terraza,"Edificio de 974m² con 5 pisos y 23 viviendas, 100% alquilado, usado como residencia estudiantil.","54093. Oi Realtor presenta en exclusiva gran oportunidad de invertir en un espectacutasalar edificio en venta, en rentabilidad, ubicado en el Centro de Madrid.Detalles del Edificio en venta en Madrid- 974 m2 construidos - Con inquilinos- 5 plantas - 23 Viviendas- Buen estadoEdificio totalmente reformado y 100% alquilado. En la actualidad se está explotando como vivienda de estudiantes al 5% de rentabilidad anual.Precio de venta 3.600.000 + 3% HonorariosOi Realtor es el primer consultor inmobiliario de lujo. Nuestra misión es la de asesorar, dar servicio, innovar y adaptarnos, con vocación internacional de cara a nuestro mercado. Vender tu casaBrindamos un servicio completo para conseguir vender tu casa en el menor tiempo posible y siempre al mejor precio. Un compromiso que adquirimos con cada uno de nuestros clientes.Inversiones inmobiliariasEn Oi Realtor poseemos una larga experiencia seleccionando las mejores propiedades para los clientes más exigentes. Y así asegurar las mejores inversiones inmobiliarias y la máxima rentabilidad en cada operación.Te compramos tu casaProporcionamos la respuesta que necesitas en la venta inmediata de tu vivienda. Nuestro equipo profesional te presenta una oferta rápida, al mejor precio y con un compromiso real donde te compramos tu casa.Compramos edificiosAtesoramos una larga experiencia donde compramos edificios, realizamos rehabilitaciones y venta de edificios en las principales localizaciones. No dudes en consultar a nuestro equipo y obtendrás el mejor resultado.Tasación de viviendasDescubre cuánto vale tu casa y decide si te conviene alquilarla o venderla en función del precio de mercado. En Oi Realtor realizamos tasación de viviendas para que se tome así la mejor decisión financiera y obtener la máxima rentabilidad.Golden VisaEn Oi Realtor Disponemos de profesionales especializados en Golden Visa y dedicados a orientar a todos aquellos inversores extranjeros interesados en la obtención del permiso de residencia por la compra de viviendas de lujo. Realojamiento y trasladoEn Oi Realtor contamos con el mejor servicio de realojamiento y traslado, tanto de empleados como de ejecutivos. Asistencia integral en la reubicación para empresas nacionales e internacionales..",Cortes,Madrid > Cortes > Venta,"Calle del Duque de Medinaceli, Cortes, Madrid","Calle del Duque de Medinaceli, Cortes, Madrid, España",ok,nominatim,street_approx,"Calle del Duque de Medinaceli, Barrio de las Letras, Cortes, Centro, Madrid, Comunidad de Madrid, 28014, España",40.4156615,-3.6959866,8a390cb1b74ffff,10.0,1071.0,1.0,Centro,13.0,Cortes,2024-11-19T09:42:15+0000,2024-11-19T09:42:19+0000,ok
locales.es,madrid,venta,10,67296,venta:67296,https://www.locales.es/madrid/venta/local67296?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/67296,"Local comercial en Venta en ALCALA, Pueblo Nuevo, Madrid","Local comercial en venta con 74m² en Madrid, en la zona de Pueblo Nuevo, ALCALA, 412",Local comercial,local_comercial,De banco,60000.0,,74.0,,,"Adquisición mediante cesión de remate, sin posibilidad de visitarlo.",". - CESIÓN de REMATE- La adquisición del inmueble publicitado se llevará a cabo de forma exclusiva mediante cesión de remate, en el marco del proceso de Subasta Judicial en el que se encuentra actualmente, sin que exista la posibilidad de compraventa directa. Consecuencia de lo anterior: (i) el precio publicado se trata de una orientación al precio de puja mínimo por la cual puede ser adjudicado el inmueble y (ii) no se contará con la posesión del inmueble en el momento de la adquisición, no siendo posible visitarlo. El precio indicado en la publicación se trata de un valor de referencia y no supone en ningún caso la aceptación del mismo por parte del acreedor, teniendo que ser sometido a valoración del correspondiente comité para su sanción. Toda la información publicada en el presente anuncio se encuentra disponible de manera pública en el boletín oficial del estado: subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2022-197140 Local situado en la localidad de Madrid en la provincia de Madrid. Tiene una superficie de 74 m2.",Pueblo Nuevo,Madrid > Pueblo Nuevo > Venta,"ALCALA, Pueblo Nuevo, Madrid","ALCALA, Pueblo Nuevo, Madrid, España",ok,nominatim,street_approx,"Calle de Alcalá, Pueblo Nuevo, Ciudad Lineal, Madrid, Comunidad de Madrid, 28017, España",40.4336551,-3.6469735,8a390ca208dffff,10.0,15105.0,15.0,Ciudad Lineal,153.0,Quintana,2024-11-25T09:17:55+0000,2024-11-25T09:18:01+0000,ok
locales.es,madrid,venta,10,83286,venta:83286,https://www.locales.es/madrid/venta/local83286?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/83286,"Local comercial en Venta en Avenida ciudad de barcelona, Pacífico, Madrid","Local comercial en venta con 60m² en Madrid, en la zona de Pacífico, Avenida ciudad de barcelona, 21",Local comercial,local_comercial,De inmobiliaria,375000.0,6250.0,60.0,,Patio,"Local de 51 m² en planta calle, gran paso peatonal, ideal para hostelería, cerca del Metro Menéndez Pelayo.","!OPORTUNIDAD ÚNICA! LOCAL COMERCIAL EN LA AV. CIUDAD DE BARCELONA (BARRIO DE RETIRO, MADRID) Ubicado en uno de los tramos más estratégicos de la Avenida Ciudad de Barcelona, a escasos 50 metros del Metro Menéndez Pelayo y a 500 metros de la Puerta de Atocha. Este local cuenta con excelente visibilidad, gran paso peatonal y rodado, en una zona comercial y residencial rodeada de grandes marcas como Granier, Alain Afflelou, Mapfre y más. Características principales: Superficie total: 64 m2 construidos (51 m2 útiles) en planta calle. Extras: Patio privativo de 6,44 m2 útiles y sótano. Fachada acristalada: 4,5 metros lineales para máxima exposición. Ideal para hostelería: Zona sin restricciones (sin salida de humos). Para reformar: Adáptalo a tus necesidades. Precio Alquiler: 1.800 €/mes + IVA. Precio Venta: 365.000 € + IVA. Ventajas: Excelente conexión con transporte público. Zona consolidada con gran afluencia de clientes potenciales. Ideal para negocios que buscan proyección y tráfico constante. !No dejes pasar esta oportunidad de negocio! Contáctanos para más información: ? 910 25 00 34 Este establecimiento es comercializado por InmoRest, referencia 1026. !Contáctanos hoy mismo para más detalles y comienza tu camino hacia el éxito empresarial en uno de los barrios más vibrantes de Madrid! 9 1 0 2 5 0 0 3 4 indicando la Referencia 1026 La información incluida no es vinculante y no forma parte de ninguna oferta o contrato y puede estar sujeta a cualquier modificación sin previo aviso. Somos expertos en locales de hostelería y podemos ayudarle a elegir la mejor ubicación para su negocio. Cualquier información puede consultarnos por WhatsApp al 9 1 0 2 5 0 0 3 4.",Pacífico,Madrid > Pacífico > Venta,"Avenida ciudad de barcelona, Pacífico, Madrid","Avenida ciudad de barcelona, Pacífico, Madrid, España",ok,nominatim,street_approx,"Avenida de la Ciudad de Barcelona, Pacífico, Retiro, Madrid, Comunidad de Madrid, 28007, España",40.4057412,-3.6858253,8a390ca35107fff,10.0,3002.0,3.0,Retiro,31.0,Pacífico,2025-01-31T11:36:07+0000,2025-01-31T11:36:09+0000,ok
locales.es,madrid,venta,10,83407,venta:83407,https://www.locales.es/madrid/venta/local83407?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/83407,"Local comercial en Venta en Calle de los Artistas, Cuatro Caminos, Madrid","Local comercial en venta con 621m² en Madrid, en la zona de Cuatro Caminos, Calle de los Artistas",Local comercial,local_comercial,De inmobiliaria,990000.0,1594.2,621.0,2.0,,"Local en buen estado con 2 baños, calefacción, parking y cerca de transporte público y centros comerciales.","60532969. 4. Local o Nave → Local comercial en Madrid zona Cuatro Caminos, 621 m. de superficie, 2 baños, propiedad en Buen estado.~Extras: calefaccion, preinst. aacc, autobuses, céntrico, centros comerciales, centros médicos, colegios, metro, garaje incluido (p.s1, u.5), parking incluido Pomoción de dos locales comerciales y plaza de garaje en Madrid, cerca de la glorieta de cuatro caminos ~local de de 170 metros~plaza de garaje de 23 .",Cuatro Caminos,Madrid > Cuatro Caminos > Venta,"Calle de los Artistas, Cuatro Caminos, Madrid","Calle de los Artistas, Cuatro Caminos, Madrid, España",ok,nominatim,street_approx,"Calle de los Artistas, Cuatro Caminos, Tetuán, Madrid, Comunidad de Madrid, 28003, España",40.4473752,-3.70148,8a390cb19d6ffff,10.0,6025.0,6.0,Tetuán,62.0,Cuatro Caminos,2025-01-31T17:34:52+0000,2025-01-31T17:34:52+0000,ok
locales.es,madrid,venta,10,83842,venta:83842,https://www.locales.es/madrid/venta/local83842?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/83842,"Local comercial en Venta en Avenida del Manzanares, Moscardó, Madrid","Local comercial en venta con 452m² en Madrid, en la zona de Moscardó, Avenida del Manzanares",Local comercial,local_comercial,De inmobiliaria,1700000.0,3761.1,452.0,,,"Local de 452m², planta baja de 185,85m² y sótano de 221,15m², actualmente alquilado con buena rentabilidad.","PR99559082. Esplendido Local de mas de 400m2 haciendo esquina en Marcelo Usera. Planta Baja de185,85m2, y Planta Sótano 221,15m2. Actualmente alquilado, buena rentabilidad! No dudes en venir a visitarlo!.",Moscardó,Madrid > Moscardó > Venta,"Avenida del Manzanares, Moscardó, Madrid","Avenida del Manzanares, Moscardó, Madrid, España",ok,nominatim,street_approx,"Avenida del Manzanares, Moscardó, Usera, Madrid, Comunidad de Madrid, 28026, España",40.3918951,-3.7014875,8a390ca3464ffff,10.0,12053.0,12.0,Usera,125.0,Moscardó,2025-02-01T20:29:42+0000,2025-02-01T20:29:42+0000,ok
locales.es,madrid,venta,10,83843,venta:83843,https://www.locales.es/madrid/venta/local83843?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/83843,"Local comercial en Venta en Calle de Segovia, Palacio, Madrid","Local comercial en venta con 552m² en Madrid, en la zona de Palacio, Calle de Segovia",Local comercial,local_comercial,De inmobiliaria,1850000.0,3351.4,552.0,,Patio,"Amplio local en buen estado, con patio y buenas comunicaciones en zona turística y transitada.","PR99559083. Amplio local comercial de 552 m2 construidos situado en el barrio Palacio, distrito Centro. En Rentabilidad! El espacio se ubica en esquina y cuenta con salida a dos calles, Segovia y San Justo.~Dispone de una superficie útil de 486,11 m2 y se distribuye en varias estancias. Amplia fachada en esquina. Se encuentra en muy buen estado y cuenta asimismo con un patio de 12,6 m2. Cierres de seguridad. Aseos. Almacén. Chaflán (hace esquina). Local planta calle. Escaparate. Patio interior Ubicación en una zona transitada y turística, con numerosos locales de restauración alrededor y servicios completos. Muy buenas comunicaciones por transporte público mediante metro (estaciones de La Latina y Tirso de Molina) y varias paradas de autobús interurbano próximas. No dudes en venir a visitarlo!.",Palacio,Madrid > Palacio > Venta,"Calle de Segovia, Palacio, Madrid","Calle de Segovia, Palacio, Madrid, España",ok,nominatim,street_approx,"Calle de Segovia, Palacio, Arganzuela, Centro, Madrid, Comunidad de Madrid, 28005, España",40.4139513,-3.7196004,8a390cb1a21ffff,10.0,1001.0,1.0,Centro,11.0,Palacio,2025-02-01T20:29:42+0000,2025-02-01T20:29:42+0000,ok
locales.es,madrid,venta,10,85236,venta:85236,https://www.locales.es/madrid/venta/local85236?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/85236,"Local comercial en Venta en Avenida de las Palomeras, Palomeras Bajas, Madrid","Local comercial en venta con 235m² en Madrid, en la zona de Palomeras Bajas, Avenida de las Palomeras",Local comercial,local_comercial,De inmobiliaria,279999.0,1191.5,235.0,2.0,Persiana metálica | Sistemas de Seguridad | Aire acondicionado | Almacén | +1,"Espacio de 235m², con instalaciones renovadas, posible entreplanta y alta visibilidad en Avenida de Palomeras.","96. ** EN PROCESO DE NEGOCIACIÓN **¡Atención emprendedores y visionarios! Presentamos una oportunidad única en la vibrante Avenida de Palomeras, corazón palpitante de Vallecas. Este local comercial, con una ubicación estratégica y máxima afluencia de transeúntes, es el espacio ideal para hacer realidad tus sueños empresariales. Con 80 m² en planta de calle y un sótano de igual tamaño, ofrece un espacio diáfano con instalaciones renovadas, listo para adaptarse a tus necesidades. Además, cuenta con la posibilidad de crear una entreplanta superior con terraza, ampliando aún más sus posibilidades.La amplia fachada de 14 metros lineales con cierre automático por persiana motorizada asegura visibilidad y seguridad. Este local, que ha sido el hogar de un negocio consolidado desde 1969, está disponible por cese de actividad debido a razones de salud. Con 235 m² construidos distribuidos en tres plantas, cuatro estancias y dos baños, el espacio es versátil y puede transformarse incluso en vivienda.La conexión directa a la Avda. de la Albufera, M30/M40 y la Asamblea de Madrid garantiza una excelente accesibilidad. Equipado con calefacción, aire acondicionado y sistemas de alarma, este local es una joya lista para ser descubierta. No pierdas la oportunidad de establecer tu negocio en una de las vías más neurálgicas de Madrid. ** ABIERTO PLAZO DE PRESENTACIÓN DE OFERTAS **¡Contáctanos para más información y visita!.",Palomeras Bajas,Madrid > Palomeras Bajas > Venta,"Avenida de las Palomeras, Palomeras Bajas, Madrid","Palomeras Bajas, Madrid, España",ok,nominatim,zone_approx,"Palomeras Bajas, Puente de Vallecas, Madrid, Comunidad de Madrid, 28018, España",40.3853367,-3.6579829,,,,,,,,2025-02-01T20:32:40+0000,2025-02-01T20:32:40+0000,ok
locales.es,madrid,venta,10,86191,venta:86191,https://www.locales.es/madrid/venta/local86191?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/86191,"Local comercial en Venta en Calle de Abdón Terradas, Gaztambide, Madrid","Local comercial en venta con 271m² en Madrid, en la zona de Gaztambide, Calle de Abdón Terradas",Local comercial,local_comercial,De inmobiliaria,750000.0,2767.5,271.0,1.0,Video vigilancia | Montacargas,"Local de trasteros en funcionamiento con 7% de rentabilidad, distribuido en 2 plantas y con seguridad instalada.","00428945. Desde GH CASAS les presentamos la oportunidad de adquirir un activo prime y un negocio en funcionamiento de trasteros. Local en RENTABILIDAD. Aproximadamente un 7% de rentabilidad. Local comercial en Madrid, en el distrito de Chamberí, barrio de Arapiles Inmueble que consta un total de 271m2 distribuidos en dos plantas, una planta baja de unos 141 m2 y planta sótano de aproximadamente 130 m2 Cuenta con 1 baño, cámaras de seguridad, montacargas, sistema de protección anti-incendios. Excelente situación, privilegiado distrito de Chamberí, barrio Arapiles. GH Casas es una empresa dedicada a la intermediación inmobiliaria con más de 25 años de experiencia en el sector, dando un servicio profesional orientado a las necesidades de nuestros clientes, cubriendo cualquier gestión en las diferentes tipologías de inmuebles de obra nueva y segunda mano. Nuestra particular forma de hacer las cosas nos han posicionado en un lugar privilegiado dentro del mercado inmobiliario, constituyéndose como una de las empresas del sector con mayor crecimiento de los últimos años.~ Ampliando nuestros horizontes hemos podido ofrecer mayores y mejores soluciones, esta buena gestión nos ha permitido convertirnos en una de las empresas referentes del sector. Especialistas en gestión de patrimonio, ofrecemos calidad y servicio profesional. Nuestra red comercial de profesionales pone a su disposición un amplio abanico de ofertas a la carta, siendo su preocupación constante satisfacer al cliente, consiguiendo atender de forma especializada tanto la demanda como la oferta de nuestro sector. Miembros de API (Agentes de la propiedad inmobiliaria) y de AMADEI (Asociación de Empresas Inmobiliarias de Madrid) primera empresa en obtener el sello del código de Buenas Prácticas de la Comunidad de Madrid y el sello de calidad de Madrid Excelente. ~.",Gaztambide,Madrid > Gaztambide > Venta,"Calle de Abdón Terradas, Gaztambide, Madrid","Calle de Abdón Terradas, Gaztambide, Madrid, España",ok,nominatim,street_approx,"Calle de Abdón Terradas, Gaztambide, Chamberí, Madrid, Comunidad de Madrid, 28015, España",40.4347962,-3.7129194,8a390cb182a7fff,10.0,7011.0,7.0,Chamberí,71.0,Gaztambide,2025-02-01T20:34:40+0000,2025-02-01T20:34:40+0000,ok
locales.es,madrid,venta,10,86459,venta:86459,https://www.locales.es/madrid/venta/local86459?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/86459,"Local comercial en Venta en Calle de San Romualdo, Simancas, Madrid","Local comercial en venta con 319m² en Madrid, en la zona de Simancas, Calle de San Romualdo",Local comercial,local_comercial,De inmobiliaria,550000.0,1724.1,319.0,2.0,Montacargas,"Espacio luminoso en 4ª planta con vigilancia 24h, ideal para negocios y bien comunicado por transporte público.","1506/1005. REF. 1506/1005. LOCAL o NAVE Industrial situado dentro del polígono Juan Camarillo en el Edificio Astygi, una referencia en la zona por su modernidad y excelentes servicios incluyendo cafetería-restaurante en la séptima planta.Situado en la cuarta planta de siete, dispone de amplios ventanales con vistas despejadas lo que hace que el local sea muy luminoso, también dispone de salida de humos.El local o nave es perfecto para cualquier tipo de negocio, oficinas, academias o centros educativos, espacios de Coworking, estudios de diseño, arquitectura, publicidad....El edificio dispone de servicio de vigilancia las 24 horas del día, los 7 días de la semana, garantizando la seguridad de sus instalaciones,ascensores y montacargas, facilitando el transporte de mercancías y personas entre las diferentes plantas.Bien situado a pocos pasos de la Calle Alcalá, muy bien comunicado por transporte publico autobuses líneas 28, 105 y 153, y por metro Suanzes L-5, a diez minutos andando.El local dispone de plaza de aparcamiento en la cuarta planta y salida de emergencia..",Simancas,Madrid > Simancas > Venta,"Calle de San Romualdo, Simancas, Madrid","Calle de San Romualdo, Simancas, Madrid, España",ok,nominatim,street_approx,"Calle de San Romualdo, Polígono Industrial Julián Camarillo, Simancas, San Blas - Canillejas, Madrid, Comunidad de Madrid, 28037, España",40.4394138,-3.6221906,8a390ca2181ffff,10.0,20125.0,20.0,San Blas - Canillejas,201.0,Simancas,2025-02-01T20:35:14+0000,2025-02-01T20:35:14+0000,ok
locales.es,madrid,venta,10,86749,venta:86749,https://www.locales.es/madrid/venta/local86749?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/86749,"Local comercial en Venta en Calle de Vicente Muzas, Colina, Madrid",,,local_comercial,De inmobiliaria,1580000.0,1215.4,1300.0,4.0,Sistemas de Seguridad | Escaparate | Buen acceso | Situado a pie de calle | +1,"Conjunto de 2 locales en planta baja y sótano, alquilados con contrato a largo plazo, en zona privilegiada.",,,,"Calle de Vicente Muzas, Colina, Madrid","Calle de Vicente Muzas, Colina, Madrid, España",not_found,nominatim,,,,,,,,,,,,,,reused_snapshot
locales.es,madrid,venta,11,52559,venta:52559,https://www.locales.es/madrid/venta/local52559?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52559,"Local comercial en Venta en Calle de Castelló, Castellana, Madrid","Local comercial en venta con 270m² en Madrid, en la zona de Castellana, Calle de Castelló",Local comercial,local_comercial,De inmobiliaria,995000.0,3685.2,270.0,2.0,Salida de humos | Escaparate | Luminoso,"Local en venta orientado a inversores, ubicado en zona de alto tráfico, reformado y con alquiler actual.","446. Nik Inversión y Gestión ofrece en venta este activo en rentabilidad, local de 240 metros útiles, distribuido en 2 plantas y distintas estancias, zona prime.El local se encuentra en la calle Castello esquina Maria de Molina en el distrito de Salamanca a 5 minutos andando de la estación de Metro de Avenida de América.Dispone de 184 metros cuadrados en planta calle + 56 metros útiles en su planta sótano con acceso desde local y portal, además dispone de un acceso privado desde el portal, el cual se podría dar uso acceso de empleados por ejemplo.Escaparate de 8 metros lineales a la calle luminoso y en una zona con gran tráfico de clientes debido a su excelente ubicación.Dispone de aire frío calor centralizado en todas las estancias, suelos de tarima, puertas de seguridad, muy luminoso, en una zona con gran tráfico de clientes y con parking público en el edificio de enfrente.No tiene salida de humos, esta preparado para cualquier tipo de negocio, actualmente está explotado por un centro de fitness de gran prestigio y pagan una renta de 4.000€ mensuales.Se encuentra totalmente reformado, lo cual incrementa su valor, una gran oportunidad para realizar una buena inversión, dado que son 2 fincas registrales, lo cual a futuro se podría dividir, y alquilar o vender individualmente, lo cual mejoraría notablemente la rentabilidad de la operación.Con unos gastos de IBI anual de 2430€ las 2 fincas y los gastos de comunidad por importe de 158€ y 69€, total 227€Para una información más detallada y/o visitas no dude en contactar con NIK INVERSIÓN Y GESTIÓN.Estaremos encantados de atenderle y asesorarle en todo lo necesario..",Castellana,Madrid > Castellana > Venta,"Calle de Castelló, Castellana, Madrid","Calle de Castelló, Castellana, Madrid, España",ok,nominatim,street_approx,"Calle de Castelló, Castellana, Salamanca, Madrid, Comunidad de Madrid, 28006, España",40.4331201,-3.6808697,8a390ca269affff,10.0,4120.0,4.0,Salamanca,46.0,Castellana,2024-11-13T17:26:17+0000,2024-11-13T17:26:17+0000,ok
locales.es,madrid,venta,11,52796,venta:52796,https://www.locales.es/madrid/venta/local52796?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52796,"Local comercial en Venta en calle de carlos rubio, Bellas Vistas, Madrid","Local comercial en venta con 123m² en Madrid, en la zona de Bellas Vistas, calle de carlos rubio, 28039",Local comercial,local_comercial,De inmobiliaria,141000.0,1146.3,123.0,,Escaparate,Local a reformar con amplia planta baja y salas. Excelente ubicación y comunicación.,"60599978. MUNDHOGAR CONSULTING ofrece este local de banco a reformar distribuido en: una amplia planta baja con escaparate y con varias salas independientes.Se ubica en muy buena zona, con muchos comercios cercanos y bien comunicado tanto en transporte público como privado.Perfecto para poner gran variedad de negocios una vez reformado¡MEJOR VER!MUNDHOGAR CONSULTING.Tu lugar en el mundo..",Bellas Vistas,Madrid > Bellas Vistas > Venta,"calle de carlos rubio, Bellas Vistas, Madrid","calle de carlos rubio, Bellas Vistas, Madrid, España",ok,nominatim,street_approx,"Calle de Carlos Rubio, Bellas Vistas, Tetuán, Madrid, Comunidad de Madrid, 28039, España",40.4500314,-3.7064214,8a390cb1d6e7fff,10.0,6002.0,6.0,Tetuán,61.0,Bellas Vistas,2024-11-13T17:26:48+0000,2025-02-10T17:05:48+0000,ok
locales.es,madrid,venta,11,53161,venta:53161,https://www.locales.es/madrid/venta/local53161?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/53161,"Local comercial en Venta en calle de isabel clara eugenia, Valdefuentes, Madrid","Local comercial en venta con 79m² en Madrid, en la zona de Valdefuentes, calle de isabel clara eugenia, 28050",Local comercial,local_comercial,De inmobiliaria,365000.0,4620.3,79.0,1.0,Aire acondicionado | Almacén,"Local comercial de 79m² con obrador, terraza acristalada y buena ubicación cerca de colegios y comercios.","TNC/22/L203. ¿Estás buscando un local con negocio rentable?? Nosotros lo tenemos, TU NUEVA CASA vende local con actividad de pastelería en la Calle de Isabel Clara Eugenia en la zona de Sanchinarro (Madrid).Es un local construido en el año 2008, consta de 79 m2 de los cuales 54m2 están en la primera planta, distribuido en espacio para despacho de pan, pastelería y bollería, zona de obrador y baño. La planta sótano tiene 25m2, lo que permite ampliar la capacidad de almacenamiento de tu negocio.Los suelos son de tarima, ventanas y puerta de acceso al local de aluminio, aire acondicionado inverter en en interior y un pequeño almacén en la parte de abajo.En la parte exterior cuenta con una terraza acristalada de 22m2 en un espacio que pertenece a la misma comunidad de propietarios por lo que no tiene ningún coste adicional ni tasas de ayuntamiento.Está muy cercano al colegio CEU San Pablo, centro cultura Sanchinarro, supermercados y otro tipo de comercios lo que hace que tenga gran afluencia de personas.En la actualidad se encuentra alquilado.No lo dudes, ¡¡¡¡¡ Solicita una visita sin compromiso y ven a verlo!!!!LA CONFIANZA, TRANSPARENCIA Y SINCERIDAD, ES EL SECRETO DE UN BUEN TRABAJO. .",Valdefuentes,Madrid > Valdefuentes > Venta,"calle de isabel clara eugenia, Valdefuentes, Madrid","calle de isabel clara eugenia, Valdefuentes, Madrid, España",ok,nominatim,street_approx,"Calle de Isabel Clara Eugenia, Sanchinarro, Valdefuentes, Hortaleza, Madrid, Comunidad de Madrid, 28050, España",40.4919089,-3.6497907,8a390cb09107fff,10.0,16120.0,16.0,Hortaleza,166.0,Valdefuentes,2024-11-13T17:27:37+0000,2025-02-10T17:05:45+0000,ok
locales.es,madrid,venta,11,53228,venta:53228,https://www.locales.es/madrid/venta/local53228?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/53228,"Local comercial en Venta en camino viejo de leganés, Opañel, Madrid","Local comercial en venta con 214m² en Madrid, en la zona de Opañel, camino viejo de leganés, 28022",Local comercial,local_comercial,De inmobiliaria,261000.0,1219.6,214.0,2.0,Almacén,"Espacio ideal para negocios con sala diáfana, despacho y baños. Zona bien comunicada y con servicios.","EIB-7386573. VENTA CON RENTABILIDAD - INMUEBLE ALQUILADOInvestment Group10 vende local situado en la planta baja de un edificio residencial en el barrio Opañel en el municipio de Madrid.El local se distribuye en una gran sala diáfana, un almacén, un despacho independiente y dos baños. Ideal para ser utilizado como oficina bancaria o cualquier otro tipo de negocio.Situado en una zona comercial y cuenta alrededor con todo tipo de servicio, restaurantes, comercios, centros culturales, centro sanitario, centros deportivos y zonas verdes.Opañel tiene las siguientes estaciones de metro: Plaza Elíptica, situada en la avenida de Oporto. Opañel, en la calle Portalegre, por la cual pasan numerosas líneas de autobuses como las líneas 47, 247, 81, 55, etc. Y las estaciones de Urgel y Marqués de Vadillo, situadas en la calle General Ricardos. En la confluencia de la Avenida de Oporto con la calle General Ricardos se encuentra la Oporto.Se hace constar que todos los gastos generales, comunes y de servicios imputables al inmueble, que no sean susceptibles de individualización, serán de cuenta y cargo de la ARRENDATARIA. Estos gastos incluirán, en su caso, los gastos generales para el adecuado sostenimiento del inmueble y sus servicios (esto es, Gastos de Comunidad de Propietarios o entidad asimilada si la hubiera), tributos (incluyendo específicamente, pero sin carácter limitativo, el Impuesto sobre Bienes Inmuebles), la tasa de residuos urbanos de actividades (o de basuras) u otras, así como las cargas y responsabilidades que correspondan al inmueble.Si necesita mas información no dude en llamarnos al: 617.60. 27.81 // 825.93. 36.75 ¡ESTAREMOS ENCANTADOS DE ATENDERL@S! (También atendemos vía WhatsApp)..",Opañel,Madrid > Opañel > Venta,"camino viejo de leganés, Opañel, Madrid","camino viejo de leganés, Opañel, Madrid, España",ok,nominatim,unknown,"Camino Viejo Leganés-Valle de Oro, Calle del Camino Viejo de Leganés, Opañel, Carabanchel, Madrid, Comunidad de Madrid, 28019, España",40.3884011,-3.7269478,,,,,,,,2024-11-13T17:27:46+0000,2025-02-10T17:05:44+0000,ok
